time,x,y,theta,mode,status
0.4130375385284424,-1.5000000000000064,0.10000000549776238,-9.841977083165562e-16,1,running
0.4227712154388428,-1.5000000000000064,0.10000000549776229,-9.841977083165562e-16,1,running
0.4234507083892822,-1.5000000000000064,0.10000000549776221,-9.841977083165562e-16,1,running
0.4247727394104004,-1.5000000000000064,0.10000000549776215,-1.2302471353956449e-15,1,running
0.425262451171875,-1.5000000000000064,0.10000000549776214,-9.356669422785966e-16,1,running
0.4259824752807617,-1.5000000000000064,0.10000000549776211,-6.659607461395308e-16,1,running
0.4280226230621338,-1.5000000000000064,0.10000000549776211,-3.822295498955757e-16,1,running
0.43218016624450684,-1.5000000000000064,0.10000000549776211,-2.460494270792896e-16,1,running
0.433668851852417,-1.5000000000000064,0.10000000549776213,-5.29586349006079e-16,1,running
0.4346005916595459,-1.5000000000000064,0.10000000549776213,-8.192746694177877e-16,1,running
0.43607163429260254,-1.5000000000000064,0.10000000549776202,-7.390113099970157e-16,1,running
0.43761539459228516,-1.5000000000000064,0.100000005497762,-1.0160615892408806e-15,1,running
0.4414980411529541,-1.5000000000000064,0.10000000549776195,-7.381482812374671e-16,1,running
0.44205665588378906,-1.5000000000000064,0.10000000549776182,-1.0055473999742194e-15,1,running
0.4425926208496094,-1.5000000000000064,0.10000000549776188,-1.2690336795388238e-15,1,running
0.4441072940826416,-1.5000000000000064,0.10000000549776182,-1.2302471353956447e-15,1,running
0.45278453826904297,-1.5000000000000064,0.10000000549776182,-1.2302471353956447e-15,1,running
0.4531998634338379,-1.5000000000000064,0.10000000549776182,-7.272645554379729e-16,1,running
0.4537515640258789,-1.5000000000000064,0.10000000549776174,-1.2302471353956449e-15,1,running
0.45407986640930176,-1.5000000000000064,0.10000000549776163,-1.4762965624747335e-15,1,running
0.4543895721435547,-1.5000000000000064,0.10000000549776165,-1.7223459895538222e-15,1,running
0.4546792507171631,-1.5000000000000064,0.10000000549776163,-1.7225716278641433e-15,1,running
0.45540618896484375,-1.5000000000000064,0.10000000549776154,-1.452267426079075e-15,1,running
0.45677804946899414,-1.5000000000000064,0.1000000054977614,-1.7223459895538222e-15,1,running
0.45748066902160645,-1.5000000000000064,0.10000000549776136,-1.7229255228272686e-15,1,running
0.45798492431640625,-1.5000000000000064,0.10000000549776128,-1.968395416632911e-15,1,running
0.45843005180358887,-1.5000000000000062,0.10000000549776124,-1.968395416632911e-15,1,running
0.458881139755249,-1.5000000000000062,0.10000000549776118,-1.968395416632911e-15,1,running
0.4605257511138916,-1.5000000000000062,0.1000000054977612,-1.6821442779003968e-15,1,running
0.461122989654541,-1.5000000000000062,0.1000000054977611,-1.4762965624747335e-15,1,running
0.46221280097961426,-1.5000000000000062,0.10000000549776122,-1.2307164014173879e-15,1,running
0.4711732864379883,-1.5000000000000062,0.10000000549776111,-1.5155944738172835e-15,1,running
0.4716200828552246,-1.5000000000000062,0.1000000054977611,-9.384096528373172e-16,1,running
0.4726450443267822,-1.5000000000000062,0.10000000549776109,-1.2302471353956449e-15,1,running
0.47305965423583984,-1.5000000000000062,0.1000000054977612,-1.2313103004879501e-15,1,running
0.475222110748291,-1.5000000000000062,0.1000000054977611,-1.7572554227271889e-15,1,running
0.47593140602111816,-1.5000000000000062,0.1000000054977611,-1.4417373163350354e-15,1,running
0.4764688014984131,-1.5000000000000062,0.100000005497761,-9.05939062956371e-16,1,running
0.47702884674072266,-1.5000000000000062,0.10000000549776099,-9.841977083165562e-16,1,running
0.47743725776672363,-1.5000000000000062,0.10000000549776099,-1.2302471353956449e-15,1,running
0.4780154228210449,-1.5000000000000062,0.10000000549776093,-1.4762965624747335e-15,1,running
0.4842815399169922,-1.5000000000000062,0.10000000549776095,-1.2302471353956449e-15,1,running
0.48480749130249023,-1.5000000000000062,0.10000000549776088,-1.7223459895538222e-15,1,running
0.4853229522705078,-1.5000000000000062,0.10000000549776081,-1.7223459895538222e-15,1,running
0.4856753349304199,-1.5000000000000062,0.1000000054977609,-1.4506253785994853e-15,1,running
0.4860048294067383,-1.5000000000000062,0.10000000549776085,-1.4762965624747335e-15,1,running
0.4953641891479492,-1.5000000000000062,0.10000000549776075,-1.1932824914134623e-15,1,running
0.4961843490600586,-1.5000000000000062,0.10000000549776078,-1.4762965624747335e-15,1,running
0.4967074394226074,-1.5000000000000062,0.10000000549776078,-1.476657741073738e-15,1,running
0.497100830078125,-1.5000000000000062,0.10000000549776075,-9.83554851386275e-16,1,running
0.4976930618286133,-1.5000000000000062,0.10000000549776075,-1.2302471353956449e-15,1,running
0.49803733825683594,-1.5000000000000062,0.1000000054977607,-1.4677313755240715e-15,1,running
0.4983391761779785,-1.5000000000000062,0.10000000549776074,-1.4683345701300018e-15,1,running
0.49863123893737793,-1.5000000000000062,0.10000000549776077,-1.2302471353956447e-15,1,running
0.49890899658203125,-1.5000000000000062,0.10000000549776077,-1.2302471353956447e-15,1,running
0.4991796016693115,-1.5000000000000062,0.1000000054977608,-9.606016897895086e-16,1,running
0.4995737075805664,-1.5000000000000062,0.10000000549776078,-1.2708848342707746e-15,1,running
0.49986815452575684,-1.5000000000000062,0.10000000549776082,-9.77914651005801e-16,1,running
0.5001411437988281,-1.5000000000000062,0.10000000549776077,-1.2302471353956445e-15,1,running
0.5004410743713379,-1.5000000000000062,0.10000000549776075,-1.4762965624747332e-15,1,running
0.5007212162017822,-1.5000000000000062,0.10000000549776072,-1.2149307341622264e-15,1,running
0.5091629028320312,-1.5000000000000062,0.10000000549776078,-1.4865754445181374e-15,1,running
0.5097446441650391,-1.5000000000000062,0.10000000549776082,-1.2302471353956445e-15,1,running
0.5100693702697754,-1.5000000000000062,0.10000000549776077,-9.752681302685467e-16,1,running
0.5103764533996582,-1.5000000000000062,0.10000000549776074,-1.2328410765068812e-15,1,running
0.5106604099273682,-1.5000000000000062,0.10000000549776071,-1.2302471353956443e-15,1,running
0.5109469890594482,-1.5000000000000062,0.1000000054977607,-9.469489326533087e-16,1,running
0.5116169452667236,-1.5000000000000062,0.10000000549776067,-1.476296562474733e-15,1,running
0.5118992328643799,-1.5000000000000062,0.10000000549776064,-1.476296562474733e-15,1,running
0.5133936405181885,-1.5000000000000062,0.10000000549776059,-1.7223459895538217e-15,1,running
0.5158810615539551,-1.5000000000000062,0.10000000549776053,-1.9683954166329104e-15,1,running
0.516956090927124,-1.5000000000000062,0.10000000549776059,-1.9683954166329104e-15,1,running
0.5173647403717041,-1.5000000000000062,0.10000000549776057,-1.9683954166329104e-15,1,running
0.5177626609802246,-1.5000000000000062,0.1000000054977605,-1.4359869288798838e-15,1,running
0.5181496143341064,-1.5000000000000062,0.10000000549776053,-1.7554562062574066e-15,1,running
0.5185298919677734,-1.5000000000000062,0.10000000549776054,-1.7223459895538215e-15,1,running
0.529299259185791,-1.5000000000000062,0.10000000549776057,-9.678071109112033e-16,1,running
0.5299012660980225,-1.5000000000000062,0.10000000549776049,-1.2355419234476935e-15,1,running
0.5319428443908691,-1.5000000000000062,0.10000000549776049,-9.59499842738426e-16,1,running
0.5330905914306641,-1.5000000000000062,0.10000000549776046,-7.381482812374663e-16,1,running
0.533738374710083,-1.5000000000000062,0.10000000549776054,-9.83516645299288e-16,1,running
0.541205883026123,-1.5000000000000062,0.1000000054977606,-9.84197708316555e-16,1,running
0.542377233505249,-1.5000000000000062,0.10000000549776067,-9.84197708316555e-16,1,running
0.5429267883300781,-1.5000000000000062,0.1000000054977607,-9.84197708316555e-16,1,running
0.5435335636138916,-1.500000000000006,0.1000000054977607,-9.84197708316555e-16,1,running
0.5443122386932373,-1.500000000000006,0.10000000549776066,-9.84197708316555e-16,1,running
0.5448737144470215,-1.500000000000006,0.10000000549776067,-9.84197708316555e-16,1,running
0.5453126430511475,-1.500000000000006,0.10000000549776066,-9.84197708316555e-16,1,running
0.5456998348236084,-1.500000000000006,0.10000000549776063,-1.2302471353956437e-15,1,running
0.546062707901001,-1.500000000000006,0.10000000549776056,-1.4762965624747324e-15,1,running
0.5465478897094727,-1.500000000000006,0.10000000549776053,-1.4762965624747324e-15,1,running
0.5559568405151367,-1.500000000000006,0.10000000549776059,-1.2143620806788137e-15,1,running
0.5567481517791748,-1.500000000000006,0.10000000549776061,-1.4762965624747324e-15,1,running
0.5572383403778076,-1.500000000000006,0.1000000054977606,-1.7613040090692022e-15,1,running
0.5576820373535156,-1.500000000000006,0.10000000549776067,-1.7223459895538213e-15,1,running
0.5582265853881836,-1.500000000000006,0.10000000549776068,-1.4422725319855554e-15,1,running
0.5590710639953613,-1.500000000000006,0.10000000549776067,-1.7223459895538213e-15,1,running
0.5605268478393555,-1.500000000000006,0.10000000549776072,-1.4480633307217455e-15,1,running
0.5615940093994141,-1.500000000000006,0.10000000549776067,-1.1413655235507082e-15,1,running
0.562802791595459,-1.500000000000006,0.10000000549776072,-1.2302471353956439e-15,1,running
0.5634365081787109,-1.500000000000006,0.10000000549776072,-9.841977083165552e-16,1,running
0.5645530223846436,-1.500000000000006,0.10000000549776078,-9.841977083165552e-16,1,running
0.5657687187194824,-1.500000000000006,0.10000000549776082,-9.841977083165552e-16,1,running
0.5662696361541748,-1.500000000000006,0.10000000549776078,-1.242987125174559e-15,1,running
0.5670504570007324,-1.500000000000006,0.10000000549776074,-1.2315379556003457e-15,1,running
0.5681846141815186,-1.500000000000006,0.10000000549776075,-1.4762965624747326e-15,1,running
0.5781431198120117,-1.500000000000006,0.10000000549776086,-1.210293602897292e-15,1,running
0.5790598392486572,-1.500000000000006,0.10000000549776088,-9.203981174796411e-16,1,running
0.5801808834075928,-1.500000000000006,0.10000000549776085,-1.2772184192880207e-15,1,running
0.5808157920837402,-1.500000000000006,0.10000000549776088,-1.4762965624747328e-15,1,running
0.5816428661346436,-1.500000000000006,0.10000000549776086,-1.4762965624747328e-15,1,running
0.5828859806060791,-1.500000000000006,0.10000000549776082,-1.4762965624747328e-15,1,running
0.5841591358184814,-1.500000000000006,0.10000000549776084,-1.230247135395644e-15,1,running
0.5858392715454102,-1.500000000000006,0.10000000549776085,-9.709366355862534e-16,1,running
0.5863728523254395,-1.500000000000006,0.10000000549776085,-9.841977083165554e-16,1,running
0.5868027210235596,-1.500000000000006,0.10000000549776089,-9.84037596102383e-16,1,running
0.58760666847229,-1.500000000000006,0.10000000549776086,-1.230247135395644e-15,1,running
0.5883636474609375,-1.500000000000006,0.10000000549776084,-1.2302764572019421e-15,1,running
0.5890257358551025,-1.500000000000006,0.10000000549776088,-1.2301404758353313e-15,1,running
0.5896646976470947,-1.500000000000006,0.1000000054977609,-9.841977083165554e-16,1,running
0.5901846885681152,-1.500000000000006,0.10000000549776093,-9.841977083165554e-16,1,running
0.6000900268554688,-1.500000000000006,0.10000000549776096,-9.843243091209971e-16,1,running
0.6015818119049072,-1.500000000000006,0.10000000549776092,-7.381482812374665e-16,1,running
0.6026303768157959,-1.500000000000006,0.10000000549776089,-1.0012767586462462e-15,1,running
0.6038312911987305,-1.500000000000006,0.10000000549776088,-7.552100111498071e-16,1,running
0.6048884391784668,-1.500000000000006,0.10000000549776089,-1.0008653697579377e-15,1,running
0.6053860187530518,-1.500000000000006,0.10000000549776082,-1.1678695311107144e-15,1,running
0.6060550212860107,-1.500000000000006,0.10000000549776081,-1.2302471353956439e-15,1,running
0.6064577102661133,-1.500000000000006,0.10000000549776074,-1.4822288398951133e-15,1,running
0.6067559719085693,-1.500000000000006,0.1000000054977607,-1.4762965624747326e-15,1,running
0.6070353984832764,-1.500000000000006,0.10000000549776061,-9.885030698390081e-16,1,running
0.6073040962219238,-1.500000000000006,0.10000000549776063,-9.884384238703668e-16,1,running
0.6075630187988281,-1.500000000000006,0.10000000549776063,-9.841977083165552e-16,1,running
0.6079518795013428,-1.500000000000006,0.10000000549776066,-7.374306080741528e-16,1,running
0.608513355255127,-1.500000000000006,0.10000000549776068,-9.841977083165552e-16,1,running
0.6091675758361816,-1.500000000000006,0.10000000549776072,-1.4880816185609712e-15,1,running
0.6193466186523438,-1.500000000000006,0.10000000549776074,-1.4762965624747328e-15,1,running
0.6207668781280518,-1.500000000000006,0.10000000549776075,-1.248590795172466e-15,1,running
0.6221837997436523,-1.500000000000006,0.10000000549776064,-1.2479779451963573e-15,1,running
0.6228506565093994,-1.500000000000006,0.10000000549776078,-9.841977083165552e-16,1,running
0.6238923072814941,-1.500000000000006,0.10000000549776074,-9.841977083165552e-16,1,running
0.6248199939727783,-1.500000000000006,0.10000000549776078,-9.841977083165552e-16,1,running
0.6255009174346924,-1.500000000000006,0.10000000549776078,-1.2302471353956439e-15,1,running
0.6267528533935547,-1.500000000000006,0.10000000549776078,-1.503854378004108e-15,1,running
0.6277356147766113,-1.500000000000006,0.10000000549776074,-9.497372412389104e-16,1,running
0.6281931400299072,-1.500000000000006,0.10000000549776067,-1.2269180742493255e-15,1,running
0.6294503211975098,-1.500000000000006,0.1000000054977606,-9.774266545821171e-16,1,running
0.6310420036315918,-1.500000000000006,0.10000000549776064,-9.84197708316555e-16,1,running
0.6328873634338379,-1.500000000000006,0.10000000549776054,-1.2302471353956437e-15,1,running
0.6342265605926514,-1.500000000000006,0.1000000054977606,-9.731374366682818e-16,1,running
0.635887861251831,-1.500000000000006,0.10000000549776064,-1.2254513819434377e-15,1,running
0.6465868949890137,-1.500000000000006,0.10000000549776057,-1.4624740150391036e-15,1,running
0.6483519077301025,-1.500000000000006,0.10000000549776056,-1.4614503458034087e-15,1,running
0.6495726108551025,-1.500000000000006,0.10000000549776054,-1.4762965624747326e-15,1,running
0.6501915454864502,-1.500000000000006,0.10000000549776047,-1.475095212874279e-15,1,running
0.651019811630249,-1.500000000000006,0.10000000549776049,-1.1981680459191934e-15,1,running
0.6515450477600098,-1.500000000000006,0.10000000549776057,-9.84197708316555e-16,1,running
0.6526613235473633,-1.500000000000006,0.10000000549776063,-9.838451559733304e-16,1,running
0.6540346145629883,-1.500000000000006,0.10000000549776056,-1.1802404271600725e-15,1,running
0.6544766426086426,-1.500000000000006,0.10000000549776052,-1.2033335629753537e-15,1,running
0.6553137302398682,-1.500000000000006,0.1000000054977605,-1.698406841953808e-15,1,running
0.6558434963226318,-1.500000000000006,0.10000000549776047,-1.4455250020824194e-15,1,running
0.6568512916564941,-1.500000000000006,0.10000000549776038,-1.702094140981493e-15,1,running
0.6575229167938232,-1.500000000000006,0.10000000549776045,-1.7023971997694792e-15,1,running
0.658735990524292,-1.500000000000006,0.10000000549776043,-1.2100851915217446e-15,1,running
0.6594040393829346,-1.500000000000006,0.1000000054977604,-1.2096876486664247e-15,1,running
0.6694111824035645,-1.500000000000006,0.10000000549776042,-1.2094790589761894e-15,1,running
0.6699695587158203,-1.500000000000006,0.10000000549776042,-1.496411520435052e-15,1,running
0.671044111251831,-1.500000000000006,0.10000000549776035,-1.2057792761896237e-15,1,running
0.6728086471557617,-1.500000000000006,0.10000000549776028,-1.2302471353956439e-15,1,running
0.6740841865539551,-1.500000000000006,0.10000000549776035,-1.4707125346734728e-15,1,running
0.6752340793609619,-1.500000000000006,0.10000000549776035,-1.4700460285870604e-15,1,running
0.6756083965301514,-1.500000000000006,0.1000000054977603,-1.4762965624747326e-15,1,running
0.6767013072967529,-1.500000000000006,0.10000000549776035,-1.4762965624747326e-15,1,running
0.6779797077178955,-1.500000000000006,0.10000000549776027,-1.96839541663291e-15,1,running
0.6789307594299316,-1.500000000000006,0.10000000549776017,-1.714416452238987e-15,1,running
0.6795504093170166,-1.500000000000006,0.1000000054977602,-1.4546111542418315e-15,1,running
0.6822230815887451,-1.500000000000006,0.10000000549776025,-1.7290849622034366e-15,1,running
0.6830320358276367,-1.500000000000006,0.10000000549776034,-1.4833061360784649e-15,1,running
0.684309720993042,-1.500000000000006,0.10000000549776034,-1.722345989553821e-15,1,running
0.685662031173706,-1.500000000000006,0.10000000549776027,-1.96839541663291e-15,1,running
0.7017459869384766,-1.500000000000006,0.10000000549776031,-1.96839541663291e-15,1,running
0.7027006149291992,-1.500000000000006,0.10000000549776028,-2.214444843711999e-15,1,running
0.7030735015869141,-1.500000000000006,0.10000000549776038,-1.9659409329205666e-15,1,running
0.7033956050872803,-1.500000000000006,0.10000000549776032,-1.7223459895538213e-15,1,running
0.7037363052368164,-1.500000000000006,0.10000000549776036,-1.7223459895538213e-15,1,running
0.7040503025054932,-1.500000000000006,0.10000000549776034,-1.4135878513106716e-15,1,running
0.7043583393096924,-1.500000000000006,0.10000000549776022,-1.4762965624747324e-15,1,running
0.7047958374023438,-1.500000000000006,0.10000000549776021,-1.722345989553821e-15,1,running
0.7051956653594971,-1.500000000000006,0.1000000054977603,-1.201398558325664e-15,1,running
0.705704927444458,-1.500000000000006,0.10000000549776017,-1.722345989553821e-15,1,running
0.706038236618042,-1.500000000000006,0.1000000054977603,-1.4762972239439285e-15,1,running
0.7063546180725098,-1.500000000000006,0.10000000549776034,-1.4762965624747324e-15,1,running
0.706681489944458,-1.500000000000006,0.10000000549776039,-1.4762965624747324e-15,1,running
0.7069854736328125,-1.500000000000006,0.10000000549776035,-1.4762965624747324e-15,1,running
0.7072911262512207,-1.500000000000006,0.10000000549776038,-1.722345989553821e-15,1,running
0.7165992259979248,-1.500000000000006,0.10000000549776027,-1.96839541663291e-15,1,running
